project_KEY,update__staff_KEY,project_number,description,long_description,engagement_KEY,engagement_template__engagement_template_id,engagement_template__engagement_template_id_sortable,engagement__description,engagement__client_KEY,engagement__client__client_description,engagement__client__client_id,engagement__client__client_id_sortable,engagement__engagement_template_KEY,engagement__office_KEY,priority_KEY,priority__description,priority__sort,tracking_description_KEY,tracking_description__description,responsible__staff_KEY,responsible__staff__staff_id,responsible__staff__description,assigned__staff_KEY,assigned__staff__staff_id,assigned__staff__staff_id_sortable,assigned__staff__description,department_KEY,department__department_id,target,completion_event,has_tasks,budgeted_based_on_tasks,budgeted_hours,budgeted_hours_variance,is_over_budgeted_hours,tasks_budgeted_amount,stored_budgeted_amount,calculated_budgeted_amount,percent_complete,percent_complete_is_overridden,received_date,target_start_date,target_complete_date,actual_start_date,actual_complete_date,comments,project_template_KEY,project_template__project_template_id,project_template__project_template_id_sortable,original_due_date,current_due_date,extension_number,is_extended,posted_actual_hours,posted_actual_amount,live_actual_hours,live_actual_amount,has_time_without_task,remaining_hours_adjustment,remaining_hours_adjustment_count,remaining_hours,has_remaining_hours_entries,solution_type_name,completion_event_recorded_date_utc,generate_descriptions_from_project,generate_engagement_from_project,generate_groupings_from_project,generate_assigned_from_project,generate_notes_from_project,generate_tasks_from_project,budget_generation_KEY,generate_budgeted_hours_factor,generate_budgeted_amount_factor,generate_custom_values_from_project,generate_links_from_project,recurring,schedule_item_KEY,assigned_staff_list,assigned_staff_id_list,budgeted_amount_is_calculated,staff_assignment_method_KEY,staff_qualifications__filter_KEY,is_open,extension_event,gofileroom_workflow_KEY,budgeted_amount,budgeted_amount_variance,is_over_budgeted_amount
275,61,10275,Taxation,,77,TAX,TAX,Taxation,4,Plymouth LLC,40922701500,40922701500                              `,5,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.75,-4.35,TRUE,550,550,0,1,FALSE,,03/15/2017,03/15/2017,02/13/2017,12/12/2017,,59,1065,1065                      g,03/15/2017,03/15/2017,0,FALSE,8.1,1479,8.1,1479,FALSE,0,0,-4.35,FALSE,Other,11/01/2016,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,243738,,,TRUE,1,,FALSE,,,550,-929,TRUE
276,61,10276,Taxation,,96,TAX,TAX,Taxation,14,StoryBook Ventures,35909826000,35909826000                              `,5,1,999,Normal,2000,999,Completed,73,4831LC,"Clark, Lucia",,,,,,,,,TRUE,TRUE,3.75,-4.35,TRUE,375,375,0,1,FALSE,,03/15/2018,03/15/2018,02/19/2018,12/31/2018,,59,1065,1065                      g,03/15/2018,03/15/2018,0,FALSE,8.1,1103.75,8.1,1103.75,FALSE,0,0,-4.35,FALSE,Other,08/23/2017,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,322440,,,TRUE,1,,FALSE,,,375,-728.75,TRUE
277,61,10277,Taxation,,15,TAX,TAX,Taxation,5,Big Three Technologies,40922701500,40922701500                              `,5,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.75,-0.55,TRUE,1068.75,1068.75,0,1,FALSE,,03/15/2018,03/15/2018,02/10/2018,12/31/2018,,59,1065,1065                      g,03/15/2018,03/15/2018,0,FALSE,4.3,860,4.3,860,FALSE,0,0,-0.55,FALSE,Other,10/31/2017,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,328978,,,TRUE,1,,FALSE,,,1068.75,208.75,FALSE
278,61,10278,Taxation,,77,TAX,TAX,Taxation,4,Plymouth LLC,40922701500,40922701500                              `,5,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.75,-2.8,TRUE,555,555,0,1,FALSE,,03/15/2018,03/15/2018,02/08/2018,12/31/2018,,59,1065,1065                      g,03/15/2018,03/15/2018,0,FALSE,6.55,835,6.55,835,FALSE,0,0,-2.8,FALSE,Other,10/31/2017,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,329022,,,TRUE,1,,FALSE,,,555,-280,TRUE
279,61,10279,Taxation,,33,TAX,TAX,Taxation,20,StoryBook Ventures,27956983500,27956983500                              `,5,3,999,Normal,2000,999,Completed,71,4193AB,"Beasley, Anya",,,,,1,Client Accounting,,,TRUE,TRUE,3.75,-1.5,TRUE,425,425,0,1,FALSE,,04/15/2022,04/15/2022,01/21/2022,02/06/2023,,56,1040,1040                      g,04/15/2022,04/15/2022,0,FALSE,5.25,963,5.25,963,FALSE,0,0,-1.5,FALSE,Other,11/09/2021,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,719303,,,TRUE,1,,FALSE,,,425,-538,TRUE
280,61,10280,Taxation,,33,TAX,TAX,Taxation,20,StoryBook Ventures,27956983500,27956983500                              `,5,3,999,Normal,2000,999,Completed,71,4193AB,"Beasley, Anya",,,,,1,Client Accounting,,,TRUE,TRUE,3.75,-0.45,TRUE,437.5,437.5,0,1,FALSE,,04/15/2021,04/15/2021,03/12/2021,01/13/2022,,56,1040,1040                      g,04/15/2021,04/15/2021,0,FALSE,4.2,772.5,4.2,772.5,FALSE,0,0,-0.45,FALSE,Other,11/30/2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,616905,,,TRUE,1,,FALSE,,,437.5,-335,TRUE
281,61,10281,Taxation,,33,TAX,TAX,Taxation,20,StoryBook Ventures,27956983500,27956983500                              `,5,3,999,Normal,2000,999,Completed,71,4193AB,"Beasley, Anya",,,,,1,Client Accounting,,,TRUE,TRUE,3.75,-3.59,TRUE,437.5,437.5,0,1,FALSE,,04/15/2020,04/15/2020,02/18/2020,10/29/2020,,56,1040,1040                      g,04/15/2020,04/15/2020,0,FALSE,7.34,1116,7.34,1116,TRUE,0,0,-3.59,FALSE,2019 UltraTax CS,02/18/2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,560886,,,TRUE,1,,FALSE,Extended,,437.5,-678.5,TRUE
282,61,10282,Taxation,,64,TAX,TAX,Taxation,8,Plymouth LLC,22422573000,22422573000                              `,5,2,999,Normal,2000,999,Completed,70,3321MC,"Cook, Milo",,,,,4,Forensic Accounting,,,TRUE,TRUE,3.75,-5.4,TRUE,600,600,0,1,FALSE,,04/15/2020,04/15/2020,03/12/2020,10/29/2020,,56,1040,1040                      g,04/15/2020,04/15/2020,0,FALSE,9.15,1110,9.15,1110,FALSE,0,0,-5.4,FALSE,2019 UltraTax CS,12/02/2019,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,TRUE,535794,,,TRUE,1,,FALSE,Extended,,600,-510,TRUE
283,61,10283,Taxation,,35,TAX,TAX,Taxation,9,WhiteRock Holdings,23344078500,23344078500                              `,5,3,999,Normal,2000,999,Completed,71,4193AB,"Beasley, Anya",,,,,1,Client Accounting,,,TRUE,TRUE,3.75,0.95,FALSE,885,885,0,0.75,FALSE,,04/15/2020,04/15/2020,02/11/2020,10/29/2020,,56,1040,1040                      g,04/15/2020,04/15/2020,0,FALSE,2.8,460,2.8,460,FALSE,0,0,0.95,FALSE,2019 UltraTax CS,12/02/2019,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,TRUE,536666,,,TRUE,1,,FALSE,Extended,,885,425,FALSE
284,61,10284,Taxation,,14,TAX,TAX,Taxation,3,Plymouth LLC,25616209500,25616209500                              `,5,1,999,Normal,2000,999,Completed,76,4337JW,"Ward, Jaime",,,,,2,Tax,,,TRUE,TRUE,3.75,-1.3,TRUE,812.5,812.5,0,1,FALSE,,04/15/2020,04/15/2020,03/06/2020,11/04/2020,,56,1040,1040                      g,04/15/2020,04/15/2020,0,FALSE,5.05,1105,5.05,1105,FALSE,0,0,-1.3,FALSE,2019 UltraTax CS,12/02/2019,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,TRUE,531655,,,TRUE,1,,FALSE,Extended,,812.5,-292.5,TRUE
285,61,10285,Taxation,,13,TAX,TAX,Taxation,2,StoryBook Ventures,25103704500,25103704500                              `,5,1,999,Normal,2000,999,Completed,76,4337JW,"Ward, Jaime",,,,,2,Tax,,,TRUE,TRUE,3.75,-1.35,TRUE,927.5,927.5,0,1,FALSE,,04/15/2020,04/15/2020,03/04/2020,11/04/2020,,56,1040,1040                      g,04/15/2020,04/15/2020,0,FALSE,5.1,1275,5.1,1275,FALSE,0,0,-1.35,FALSE,2019 UltraTax CS,12/02/2019,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,TRUE,531659,,,TRUE,1,,FALSE,Extended,,927.5,-347.5,TRUE
286,61,10286,Taxation,,76,TAX,TAX,Taxation,1,WhiteRock Holdings,25984038000,25984038000                              `,5,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,5,Admin,,,TRUE,TRUE,3.75,-3.5,TRUE,672.5,672.5,0,1,FALSE,,04/15/2020,04/15/2020,03/05/2020,11/04/2020,,56,1040,1040                      g,04/15/2020,04/15/2020,0,FALSE,7.25,1157.5,7.25,1157.5,FALSE,0,0,-3.5,FALSE,2019 UltraTax CS,12/02/2019,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,TRUE,532247,,,TRUE,1,,FALSE,Extended,,672.5,-485,TRUE
287,61,10287,Taxation,,18,TAX,TAX,Taxation,10,Treehouse Ventures,26265427500,26265427500                              `,5,1,999,Normal,2000,999,Completed,76,4337JW,"Ward, Jaime",,,,,2,Tax,,,TRUE,TRUE,3.75,-0.25,TRUE,912.5,912.5,0,1,FALSE,,04/15/2020,04/15/2020,03/04/2020,11/04/2020,,56,1040,1040                      g,04/15/2020,04/15/2020,0,FALSE,4,1000,4,1000,FALSE,0,0,-0.25,FALSE,2019 UltraTax CS,12/02/2019,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,TRUE,536310,,,TRUE,1,,FALSE,Extended,,912.5,-87.5,TRUE
288,61,10288,Taxation,,64,TAX,TAX,Taxation,8,Plymouth LLC,22422573000,22422573000                              `,5,2,999,Normal,2000,999,Completed,70,3321MC,"Cook, Milo",,,,,,,,,TRUE,TRUE,3.75,-2.75,TRUE,588.75,588.75,0,1,FALSE,,04/17/2017,04/17/2017,01/24/2017,12/01/2017,,56,1040,1040                      g,04/15/2017,04/17/2017,0,FALSE,6.5,946.25,6.5,946.25,TRUE,0,0,-2.75,FALSE,Other,11/02/2016,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,TRUE,253354,,,TRUE,1,,FALSE,,,588.75,-357.5,TRUE
289,61,10289,Taxation,,18,TAX,TAX,Taxation,10,Treehouse Ventures,26265427500,26265427500                              `,5,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.75,-0.2,TRUE,697.5,697.5,0,1,FALSE,,04/17/2017,04/17/2017,04/05/2017,12/01/2017,,56,1040,1040                      g,04/15/2017,04/17/2017,0,FALSE,3.95,543.5,3.95,543.5,FALSE,0,0,-0.2,FALSE,Other,11/02/2016,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,TRUE,253846,,,TRUE,1,,FALSE,,,697.5,154,FALSE
290,61,10290,Taxation,,35,TAX,TAX,Taxation,9,WhiteRock Holdings,23344078500,23344078500                              `,5,3,999,Normal,2000,999,Completed,70,3321MC,"Cook, Milo",,,,,,,,,TRUE,TRUE,3.75,-10.52,TRUE,813.75,813.75,0,1,FALSE,,04/17/2017,04/17/2017,03/15/2017,12/01/2017,,56,1040,1040                      g,04/15/2017,04/17/2017,0,FALSE,14.27,2579.75,14.27,2579.75,TRUE,0,0,-10.52,FALSE,Other,11/08/2016,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,TRUE,261201,,,TRUE,1,,FALSE,,,813.75,-1766,TRUE
291,61,10291,Taxation,,64,TAX,TAX,Taxation,8,Plymouth LLC,22422573000,22422573000                              `,5,2,999,Normal,2000,999,Completed,70,3321MC,"Cook, Milo",,,,,,,,,TRUE,TRUE,3.75,0.25,FALSE,596.25,596.25,0,0.93,FALSE,,04/16/2018,04/16/2018,03/26/2018,12/31/2018,,56,1040,1040                      g,04/15/2018,04/16/2018,0,FALSE,3.5,536.25,3.5,536.25,FALSE,0,0,0.25,FALSE,Other,11/01/2017,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,TRUE,342255,,,TRUE,1,,FALSE,,,596.25,60,FALSE
292,61,10292,Taxation,,18,TAX,TAX,Taxation,10,Treehouse Ventures,26265427500,26265427500                              `,5,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.75,-2.95,TRUE,732.5,732.5,0,1,FALSE,,04/16/2018,04/16/2018,02/19/2018,12/31/2018,,56,1040,1040                      g,04/15/2018,04/16/2018,0,FALSE,6.7,1060,6.7,1060,TRUE,0,0,-2.95,FALSE,Other,11/01/2017,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,TRUE,342719,,,TRUE,1,,FALSE,,,732.5,-327.5,TRUE
293,61,10293,Taxation,,35,TAX,TAX,Taxation,9,WhiteRock Holdings,23344078500,23344078500                              `,5,3,999,Normal,2000,999,Completed,70,3321MC,"Cook, Milo",,,,,,,,,TRUE,TRUE,3.75,1.7,FALSE,881.25,881.25,0,0.55,FALSE,,04/16/2018,04/16/2018,03/13/2018,12/31/2018,,56,1040,1040                      g,04/15/2018,04/16/2018,0,FALSE,2.05,276.5,2.05,276.5,FALSE,0,0,1.7,FALSE,Other,11/01/2017,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,TRUE,343187,,,TRUE,1,,FALSE,,,881.25,604.75,FALSE
294,61,10294,Taxation,,13,TAX,TAX,Taxation,2,StoryBook Ventures,25103704500,25103704500                              `,5,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.75,1.5,FALSE,625,625,0,0.6,FALSE,,04/15/2015,04/15/2015,02/16/2015,11/24/2015,,56,1040,1040                      g,04/15/2015,04/15/2015,0,FALSE,2.25,295,2.25,295,TRUE,0,0,1.5,FALSE,Other,12/31/2014,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,TRUE,106332,,,TRUE,1,,FALSE,,,625,330,FALSE
295,61,10295,Taxation,,13,TAX,TAX,Taxation,2,StoryBook Ventures,25103704500,25103704500                              `,5,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.75,0.15,FALSE,740,740,0,0.96,FALSE,,04/17/2017,04/17/2017,03/30/2017,12/01/2017,,56,1040,1040                      g,04/15/2017,04/17/2017,0,FALSE,3.6,574,3.6,574,FALSE,0,0,0.15,FALSE,Other,11/02/2016,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,TRUE,249398,,,TRUE,1,,FALSE,,,740,166,FALSE
296,61,10296,Taxation,,36,TAX,TAX,Taxation,13,WhiteRock Holdings,35062011000,35062011000                              `,5,1,999,Normal,2000,999,Completed,70,3321MC,"Cook, Milo",,,,,,,,,TRUE,TRUE,3.75,-12.86,TRUE,525,525,0,1,FALSE,,04/15/2015,04/15/2015,02/19/2015,11/24/2015,,56,1040,1040                      g,04/15/2015,04/15/2015,0,FALSE,16.61,2225.2,16.61,2225.2,TRUE,0,0,-12.86,FALSE,Other,12/31/2014,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,TRUE,105060,,,TRUE,1,,FALSE,,,525,-1700.2,TRUE
297,61,10297,Taxation,,76,TAX,TAX,Taxation,1,WhiteRock Holdings,25984038000,25984038000                              `,5,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.75,-1.7,TRUE,390,390,0,1,FALSE,,04/15/2015,04/15/2015,02/23/2015,11/24/2015,,56,1040,1040                      g,04/15/2015,04/15/2015,0,FALSE,5.45,859.5,5.45,859.5,TRUE,0,0,-1.7,FALSE,Other,12/31/2014,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,TRUE,107288,,,TRUE,1,,FALSE,,,390,-469.5,TRUE
298,61,10298,Taxation,,36,TAX,TAX,Taxation,13,WhiteRock Holdings,35062011000,35062011000                              `,5,1,999,Normal,2000,999,Completed,70,3321MC,"Cook, Milo",,,,,,,,,TRUE,TRUE,3.75,-3.95,TRUE,697.5,697.5,0,1,FALSE,,04/17/2017,04/17/2017,02/14/2017,12/01/2017,,56,1040,1040                      g,04/15/2017,04/17/2017,0,FALSE,7.7,1450.5,7.7,1450.5,TRUE,0,0,-3.95,FALSE,Other,11/02/2016,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,TRUE,248342,,,TRUE,1,,FALSE,,,697.5,-753,TRUE
299,61,10299,Taxation,,14,TAX,TAX,Taxation,3,Plymouth LLC,25616209500,25616209500                              `,5,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.75,-0.3,TRUE,740,740,0,1,FALSE,,04/17/2017,04/17/2017,04/10/2017,12/01/2017,,56,1040,1040                      g,04/15/2017,04/17/2017,0,FALSE,4.05,610.5,4.05,610.5,FALSE,0,0,-0.3,FALSE,Other,11/02/2016,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,TRUE,249394,,,TRUE,1,,FALSE,,,740,129.5,FALSE
300,61,10300,Taxation,,76,TAX,TAX,Taxation,1,WhiteRock Holdings,25984038000,25984038000                              `,5,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.75,-6.2,TRUE,577.5,577.5,0,1,FALSE,,04/17/2017,04/17/2017,03/07/2017,12/01/2017,,56,1040,1040                      g,04/15/2017,04/17/2017,0,FALSE,9.95,1530.5,9.95,1530.5,FALSE,0,0,-6.2,FALSE,Other,11/02/2016,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,TRUE,250242,,,TRUE,1,,FALSE,,,577.5,-953,TRUE
301,61,10301,Taxation,,36,TAX,TAX,Taxation,13,WhiteRock Holdings,35062011000,35062011000                              `,5,1,999,Normal,2000,999,Completed,70,3321MC,"Cook, Milo",,,,,,,,,TRUE,TRUE,3.75,-3.25,TRUE,767.5,767.5,0,1,FALSE,,04/16/2018,04/16/2018,01/26/2018,10/31/2018,,56,1040,1040                      g,04/15/2018,04/16/2018,0,FALSE,7,1350.25,7,1350.25,FALSE,0,0,-3.25,FALSE,Other,11/01/2017,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,TRUE,337307,,,TRUE,1,,FALSE,,,767.5,-582.75,TRUE
302,61,10302,Taxation,,14,TAX,TAX,Taxation,3,Plymouth LLC,25616209500,25616209500                              `,5,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.75,-0.45,TRUE,805,805,0,1,FALSE,,04/16/2018,04/16/2018,02/22/2018,10/31/2018,,56,1040,1040                      g,04/15/2018,04/16/2018,0,FALSE,4.2,805,4.2,805,TRUE,0,0,-0.45,FALSE,Other,11/01/2017,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,TRUE,338315,,,TRUE,1,,FALSE,,,805,0,FALSE
303,61,10303,Taxation,,13,TAX,TAX,Taxation,2,StoryBook Ventures,25103704500,25103704500                              `,5,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.75,-1.4,TRUE,775,775,0,1,FALSE,,04/16/2018,04/16/2018,02/12/2018,10/31/2018,,56,1040,1040                      g,04/15/2018,04/16/2018,0,FALSE,5.15,832.5,5.15,832.5,FALSE,0,0,-1.4,FALSE,Other,11/01/2017,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,TRUE,338319,,,TRUE,1,,FALSE,,,775,-57.5,TRUE
304,61,10304,Taxation,,76,TAX,TAX,Taxation,1,WhiteRock Holdings,25984038000,25984038000                              `,5,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.75,-2.1,TRUE,582.5,582.5,0,1,FALSE,,04/16/2018,04/16/2018,02/24/2018,12/31/2018,,56,1040,1040                      g,04/15/2018,04/16/2018,0,FALSE,5.85,928.75,5.85,928.75,TRUE,0,0,-2.1,FALSE,Other,11/01/2017,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,TRUE,339083,,,TRUE,1,,FALSE,,,582.5,-346.25,TRUE
305,61,10305,Taxation,,76,TAX,TAX,Taxation,1,WhiteRock Holdings,25984038000,25984038000                              `,5,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.75,-0.65,TRUE,285,285,0,1,FALSE,,04/15/2014,04/15/2014,04/01/2014,04/29/2014,,56,1040,1040                      g,04/15/2014,04/15/2014,0,FALSE,4.4,957,4.4,957,TRUE,0,0,-0.65,FALSE,Other,05/17/2013,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,TRUE,9632,,,TRUE,1,,FALSE,,,285,-672,TRUE
306,61,10306,Taxation,,64,TAX,TAX,Taxation,8,Plymouth LLC,22422573000,22422573000                              `,5,2,999,Normal,2000,999,Completed,70,3321MC,"Cook, Milo",,,,,,,,,TRUE,TRUE,3.75,-7.8,TRUE,570,570,0,1,FALSE,,04/15/2016,04/15/2016,03/22/2016,05/31/2016,,56,1040,1040                      g,04/15/2016,04/15/2016,0,FALSE,11.55,1518.75,11.55,1518.75,FALSE,0,0,-7.8,FALSE,Other,11/18/2015,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,TRUE,168706,,,TRUE,1,,FALSE,,,570,-948.75,TRUE
307,61,10307,Taxation,,36,TAX,TAX,Taxation,13,WhiteRock Holdings,35062011000,35062011000                              `,5,1,999,Normal,2000,999,Completed,70,3321MC,"Cook, Milo",,,,,,,,,TRUE,TRUE,3.75,-2.9,TRUE,630,630,0,1,FALSE,,04/15/2016,04/15/2016,03/02/2016,05/30/2016,,56,1040,1040                      g,04/15/2016,04/15/2016,0,FALSE,6.65,1117,6.65,1117,TRUE,0,0,-2.9,FALSE,Other,11/30/2015,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,TRUE,172450,,,TRUE,1,,FALSE,,,630,-487,TRUE
308,61,10308,Taxation,,14,TAX,TAX,Taxation,3,Plymouth LLC,25616209500,25616209500                              `,5,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.75,-3.85,TRUE,670,670,0,1,FALSE,,04/15/2016,04/15/2016,04/07/2016,05/30/2016,,56,1040,1040                      g,04/15/2016,04/15/2016,0,FALSE,7.6,1032,7.6,1032,FALSE,0,0,-3.85,FALSE,Other,11/30/2015,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,TRUE,173602,,,TRUE,1,,FALSE,,,670,-362,TRUE
309,61,10309,Taxation,,13,TAX,TAX,Taxation,2,StoryBook Ventures,25103704500,25103704500                              `,5,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.75,-4.28,TRUE,670,670,0,1,FALSE,,04/15/2016,04/15/2016,03/14/2016,05/30/2016,,56,1040,1040                      g,04/15/2016,04/15/2016,0,FALSE,8.03,987,8.03,987,FALSE,0,0,-4.28,FALSE,Other,11/30/2015,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,TRUE,173606,,,TRUE,1,,FALSE,,,670,-317,TRUE
310,61,10310,Taxation,,76,TAX,TAX,Taxation,1,WhiteRock Holdings,25984038000,25984038000                              `,5,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.75,-3.1,TRUE,510,510,0,1,FALSE,,04/15/2016,04/15/2016,03/11/2016,05/30/2016,,56,1040,1040                      g,04/15/2016,04/15/2016,0,FALSE,6.85,971,6.85,971,FALSE,0,0,-3.1,FALSE,Other,11/30/2015,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,TRUE,177214,,,TRUE,1,,FALSE,,,510,-461,TRUE
311,61,10311,Taxation,,18,TAX,TAX,Taxation,10,Treehouse Ventures,26265427500,26265427500                              `,5,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.75,-4.65,TRUE,630,630,0,1,FALSE,,04/15/2016,04/15/2016,03/25/2016,05/30/2016,,56,1040,1040                      g,04/15/2016,04/15/2016,0,FALSE,8.4,1339.5,8.4,1339.5,FALSE,0,0,-4.65,FALSE,Other,03/24/2016,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,TRUE,225891,,,TRUE,1,,FALSE,,,630,-709.5,TRUE
312,61,10312,Taxation,,36,TAX,TAX,Taxation,13,WhiteRock Holdings,35062011000,35062011000                              `,5,1,999,Normal,2000,999,Completed,70,3321MC,"Cook, Milo",,,,,,,,,TRUE,TRUE,3.75,-1.4,TRUE,767.5,767.5,0,1,FALSE,,04/15/2019,04/15/2019,01/29/2019,06/30/2019,,56,1040,1040                      g,04/15/2019,04/15/2019,0,FALSE,5.15,984,5.15,984,TRUE,0,0,-1.4,FALSE,Other,10/31/2018,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,TRUE,420801,,,TRUE,1,,FALSE,,,767.5,-216.5,TRUE
313,61,10313,Taxation,,76,TAX,TAX,Taxation,1,WhiteRock Holdings,25984038000,25984038000                              `,5,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.75,-9.85,TRUE,667.5,667.5,0,1,FALSE,,04/15/2019,04/15/2019,03/05/2019,06/30/2019,,56,1040,1040                      g,04/15/2019,04/15/2019,0,FALSE,13.6,1952.5,13.6,1952.5,FALSE,0,0,-9.85,FALSE,Other,10/31/2018,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,TRUE,422249,,,TRUE,1,,FALSE,,,667.5,-1285,TRUE
314,61,10314,Taxation,,64,TAX,TAX,Taxation,8,Plymouth LLC,22422573000,22422573000                              `,5,2,999,Normal,2000,999,Completed,70,3321MC,"Cook, Milo",,,,,,,,,TRUE,TRUE,3.75,0.9,FALSE,600,600,0,0.76,FALSE,,04/15/2019,04/15/2019,03/08/2019,06/30/2019,,56,1040,1040                      g,04/15/2019,04/15/2019,0,FALSE,2.85,530,2.85,530,FALSE,0,0,0.9,FALSE,Other,10/31/2018,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,TRUE,425764,,,TRUE,1,,FALSE,,,600,70,FALSE
