project_KEY,update__staff_KEY,project_number,description,long_description,engagement_KEY,engagement_template__engagement_template_id,engagement_template__engagement_template_id_sortable,engagement__description,engagement__client_KEY,engagement__client__client_description,engagement__client__client_id,engagement__client__client_id_sortable,engagement__engagement_template_KEY,engagement__office_KEY,priority_KEY,priority__description,priority__sort,tracking_description_KEY,tracking_description__description,responsible__staff_KEY,responsible__staff__staff_id,responsible__staff__description,assigned__staff_KEY,assigned__staff__staff_id,assigned__staff__staff_id_sortable,assigned__staff__description,department_KEY,department__department_id,target,completion_event,has_tasks,budgeted_based_on_tasks,budgeted_hours,budgeted_hours_variance,is_over_budgeted_hours,tasks_budgeted_amount,stored_budgeted_amount,calculated_budgeted_amount,percent_complete,percent_complete_is_overridden,received_date,target_start_date,target_complete_date,actual_start_date,actual_complete_date,comments,project_template_KEY,project_template__project_template_id,project_template__project_template_id_sortable,original_due_date,current_due_date,extension_number,is_extended,posted_actual_hours,posted_actual_amount,live_actual_hours,live_actual_amount,has_time_without_task,remaining_hours_adjustment,remaining_hours_adjustment_count,remaining_hours,has_remaining_hours_entries,solution_type_name,completion_event_recorded_date_utc,generate_descriptions_from_project,generate_engagement_from_project,generate_groupings_from_project,generate_assigned_from_project,generate_notes_from_project,generate_tasks_from_project,budget_generation_KEY,generate_budgeted_hours_factor,generate_budgeted_amount_factor,generate_custom_values_from_project,generate_links_from_project,recurring,schedule_item_KEY,assigned_staff_list,assigned_staff_id_list,budgeted_amount_is_calculated,staff_assignment_method_KEY,staff_qualifications__filter_KEY,is_open,extension_event,gofileroom_workflow_KEY,budgeted_amount,budgeted_amount_variance,is_over_budgeted_amount
123,61,10123,Taxation,,35,TAX,TAX,Taxation,9,WhiteRock Holdings,23344078500,23344078500                              `,5,3,999,Normal,2000,999,Completed,71,4193AB,"Beasley, Anya",,,,,1,Client Accounting,,,TRUE,TRUE,1.25,-9.6,TRUE,330,330,0,1,FALSE,,44666,44666,44580,44963,,56,1040,1040                      g,44666,44666,0,FALSE,10.85,2155,10.85,2155,FALSE,0,0,-9.6,FALSE,Other,44530.48659,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,TRUE,727988,,,FALSE,1,,FALSE,,,330,-1825,TRUE
124,61,10124,Taxation,,76,TAX,TAX,Taxation,1,WhiteRock Holdings,25984038000,25984038000                              `,5,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,0,-1.25,TRUE,0,0,0,1,FALSE,,41789,41820,41747,42042,,471,FINCEN114,FINCEN114,41820,41820,0,FALSE,1.25,118.75,1.25,118.75,TRUE,0,0,-1.25,FALSE,Other,41768.05122,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1000,1,1,FALSE,FALSE,FALSE,62449,,,TRUE,1,,FALSE,,,0,-118.75,TRUE
125,61,10125,Payroll,,66,PAYROLL,PAYROLL,Payroll,4,Big Three Technologies,40922701500,40922701500                              `,1,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,0,-0.25,TRUE,0,0,0,1,FALSE,,42369,42369,42053,42369,,397,PAYROMTHLY,PAYROMTHLY,42369,42369,0,FALSE,0.25,28.75,0.25,28.75,TRUE,0,0,-0.25,FALSE,Other,42004.4569,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,FALSE,116063,,,FALSE,1,,FALSE,,,0,-28.75,TRUE
126,61,10126,Payroll,,66,PAYROLL,PAYROLL,Payroll,4,Big Three Technologies,40922701500,40922701500                              `,1,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,0,-0.75,TRUE,0,0,0,1,FALSE,,42737,42737,42412,42777,,397,PAYROMTHLY,PAYROMTHLY,42735,42737,0,FALSE,0.75,90,0.75,90,TRUE,0,0,-0.75,FALSE,Other,42371.59838,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,FALSE,206920,,,FALSE,1,,FALSE,,,0,-90,TRUE
127,61,10127,Payroll,,66,PAYROLL,PAYROLL,Payroll,4,Big Three Technologies,40922701500,40922701500                              `,1,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,0,-0.5,TRUE,0,0,0,1,FALSE,,43101,43101,42926,43131,,397,PAYROMTHLY,PAYROMTHLY,43100,43101,0,FALSE,0.5,67.5,0.5,67.5,TRUE,0,0,-0.5,FALSE,Other,42737.52676,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,FALSE,276813,,,FALSE,1,,FALSE,,,0,-67.5,TRUE
128,61,10128,Payroll,,97,PAYROLL,PAYROLL,Payroll,14,Plymouth LLC,35909826000,35909826000                              `,1,1,999,Normal,2000,999,Completed,73,4831LC,"Clark, Lucia",,,,,,,,,TRUE,TRUE,0,-8.75,TRUE,0,0,0,1,FALSE,,43101,43101,42979,43131,,397,PAYROMTHLY,PAYROMTHLY,43100,43101,0,FALSE,8.75,990.5,8.75,990.5,FALSE,0,0,-8.75,FALSE,Other,42979.75961,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,FALSE,322811,,,TRUE,1,,FALSE,,,0,-990.5,TRUE
129,61,10129,Payroll,,97,PAYROLL,PAYROLL,Payroll,14,Plymouth LLC,35909826000,35909826000                              `,1,1,999,Normal,2000,999,Completed,58,2994LL,"Levy, Leroy",,,,,2,Tax,,,TRUE,TRUE,0,-0.75,TRUE,0,0,0,1,FALSE,,44196,44196,44004,44211,,397,PAYROMTHLY,PAYROMTHLY,44196,44196,0,FALSE,0.75,105,0.75,105,TRUE,0,0,-0.75,FALSE,Other,43830.37971,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,FALSE,543449,,,FALSE,1,,FALSE,,,0,-105,TRUE
130,61,10130,Payroll,,97,PAYROLL,PAYROLL,Payroll,14,Plymouth LLC,35909826000,35909826000                              `,1,1,999,Normal,2000,999,Completed,58,2994LL,"Levy, Leroy",,,,,2,Tax,,,TRUE,TRUE,0,-0.3,TRUE,0,0,0,1,FALSE,,44561,44561,44209,44286,,397,PAYROMTHLY,PAYROMTHLY,44561,44561,0,FALSE,0.3,42,0.3,42,FALSE,0,0,-0.3,FALSE,Other,44196.37902,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,FALSE,624435,,,FALSE,1,,FALSE,,,0,-42,TRUE
131,61,10131,Payroll,,87,PAYROLL,PAYROLL,Payroll,23,Treehouse Ventures,21747927000,21747927000                              `,1,3,999,Normal,2000,999,Completed,57,3373NR,"Rios, Nate",,,,,2,Tax,,,TRUE,TRUE,0,-2.84,TRUE,0,0,0,1,FALSE,,44228,44228,44220,44249,,144,Q4PRW2S,Q4PRW2S,44227,44228,0,FALSE,2.84,397.6,2.84,397.6,FALSE,0,0,-2.84,FALSE,Other,44166.39932,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,621500,,,TRUE,1,,FALSE,,,0,-397.6,TRUE
132,61,10132,Payroll,,97,PAYROLL,PAYROLL,Payroll,14,Plymouth LLC,35909826000,35909826000                              `,1,1,999,Normal,2000,999,Completed,73,4831LC,"Clark, Lucia",,,,,,,,,TRUE,TRUE,0,-2.9,TRUE,0,0,0,1,FALSE,,43131,43131,43102,43139,,144,Q4PRW2S,Q4PRW2S,43131,43131,0,FALSE,2.9,313.2,2.9,313.2,FALSE,0,0,-2.9,FALSE,Other,43014.80921,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,325079,,,TRUE,1,,FALSE,,,0,-313.2,TRUE
133,61,10133,Payroll,,87,PAYROLL,PAYROLL,Payroll,23,Treehouse Ventures,21747927000,21747927000                              `,1,3,999,Normal,2000,999,Completed,72,2284BJ,"Jacobson, Bobby",,,,,2,Tax,,,TRUE,TRUE,0,-2.41,TRUE,0,0,0,1,FALSE,,43861,43861,43854,43872,,144,Q4PRW2S,Q4PRW2S,43861,43861,0,FALSE,2.41,337.4,2.41,337.4,TRUE,0,0,-2.41,FALSE,Other,43829.98074,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,542651,,,TRUE,1,,FALSE,,,0,-337.4,TRUE
134,61,10134,Accounting,,93,ACCOUNTING,ACCOUNTING,Accounting,1,Treehouse Ventures,25984038000,25984038000                              `,2,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.25,2.5,FALSE,216,216,0,0.23,FALSE,,41445,41445,41432,41578,,27,MAYACCOUNT,MAYACCOUNT,41445,41445,0,FALSE,0.75,54,0.75,54,FALSE,0,0,2.5,FALSE,Other,41448.16523,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,27895,,,TRUE,1,,FALSE,,,216,162,FALSE
135,61,10135,Accounting,,93,ACCOUNTING,ACCOUNTING,Accounting,1,Treehouse Ventures,25984038000,25984038000                              `,2,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.25,2.2,FALSE,216,216,0,0.32,FALSE,,41506,41506,41464,41578,,29,JULACCOUNT,JULACCOUNT,41506,41506,0,FALSE,1.05,75.6,1.05,75.6,FALSE,0,0,2.2,FALSE,Other,41448.16534,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,27903,,,TRUE,1,,FALSE,,,216,140.4,FALSE
136,61,10136,Accounting,,93,ACCOUNTING,ACCOUNTING,Accounting,1,Treehouse Ventures,25984038000,25984038000                              `,2,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.25,0.75,FALSE,216,216,0,0.77,FALSE,,41568,41568,41528,41578,,36,SEPACCOUNT,SEPACCOUNT,41567,41568,0,FALSE,2.5,178.75,2.5,178.75,TRUE,0,0,0.75,FALSE,Other,41448.16544,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,27911,,,TRUE,1,,FALSE,,,216,37.25,FALSE
137,61,10137,Payroll,,69,PAYROLL,PAYROLL,Payroll,13,Big Three Technologies,35062011000,35062011000                              `,1,1,999,Normal,2000,999,Completed,70,3321MC,"Cook, Milo",,,,,,,,,TRUE,TRUE,3.25,-2.4,TRUE,0,0,0,1,FALSE,,42766,42766,42744,42794,,145,1099,1099                      g,42766,42766,0,FALSE,5.65,672.25,5.65,672.25,TRUE,0,0,-2.4,FALSE,Other,42770.78525,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,998,1,1,FALSE,FALSE,FALSE,285832,,,TRUE,1,,FALSE,,,0,-672.25,TRUE
138,61,10138,Payroll,,69,PAYROLL,PAYROLL,Payroll,13,Big Three Technologies,35062011000,35062011000                              `,1,1,999,Normal,2000,999,Completed,70,3321MC,"Cook, Milo",,,,,,,,,TRUE,TRUE,3.25,1.5,FALSE,340,340,0,0.54,FALSE,,43131,43131,43123,43160,,145,1099,1099                      g,43131,43131,0,FALSE,1.75,188.62,1.75,188.62,FALSE,0,0,1.5,FALSE,Other,43069.54773,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,998,1,1,FALSE,FALSE,FALSE,365461,,,TRUE,1,,FALSE,,,340,151.38,FALSE
139,61,10139,Payroll,,66,PAYROLL,PAYROLL,Payroll,4,Big Three Technologies,40922701500,40922701500                              `,1,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.25,1.05,FALSE,270,270,0,0.68,FALSE,,41670,41670,41655,41670,,144,Q4PRW2S,Q4PRW2S,41670,41670,0,FALSE,2.2,218,2.2,218,TRUE,0,0,1.05,FALSE,Other,41414.86397,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,22063,,,TRUE,1,,FALSE,,,270,52,FALSE
140,61,10140,Payroll,,66,PAYROLL,PAYROLL,Payroll,4,Big Three Technologies,40922701500,40922701500                              `,1,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.25,1.5,FALSE,403.75,403.75,0,0.54,FALSE,,42037,42037,42023,42042,,144,Q4PRW2S,Q4PRW2S,42035,42037,0,FALSE,1.75,213.75,1.75,213.75,FALSE,0,0,1.5,FALSE,Other,41975.50205,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,98886,,,TRUE,1,,FALSE,,,403.75,190,FALSE
141,61,10141,Payroll,,66,PAYROLL,PAYROLL,Payroll,4,Big Three Technologies,40922701500,40922701500                              `,1,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.25,2.25,FALSE,405,405,0,0.31,FALSE,,42401,42401,42381,42429,,144,Q4PRW2S,Q4PRW2S,42400,42401,0,FALSE,1,115,1,115,TRUE,0,0,2.25,FALSE,Other,42339.46869,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,195861,,,TRUE,1,,FALSE,,,405,290,FALSE
142,61,10142,Payroll,,66,PAYROLL,PAYROLL,Payroll,4,Big Three Technologies,40922701500,40922701500                              `,1,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.25,2,FALSE,408.75,408.75,0,0.38,FALSE,,42766,42766,42734,42774,,144,Q4PRW2S,Q4PRW2S,42766,42766,0,FALSE,1.25,153.75,1.25,153.75,TRUE,0,0,2,FALSE,Other,42704.75103,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,270353,,,TRUE,1,,FALSE,,,408.75,255,FALSE
143,61,10143,Payroll,,66,PAYROLL,PAYROLL,Payroll,4,Big Three Technologies,40922701500,40922701500                              `,1,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.25,2,FALSE,35,35,0,0.38,FALSE,,43131,43131,43108,43139,,144,Q4PRW2S,Q4PRW2S,43131,43131,0,FALSE,1.25,175,1.25,175,TRUE,0,0,2,FALSE,Other,43069.5191,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,361981,,,TRUE,1,,FALSE,,,35,-140,TRUE
144,61,10144,Payroll,,97,PAYROLL,PAYROLL,Payroll,14,Plymouth LLC,35909826000,35909826000                              `,1,1,999,Normal,2000,999,Completed,73,4831LC,"Clark, Lucia",,,,,,,,,TRUE,TRUE,3.25,1.75,FALSE,351,351,0,0.46,FALSE,,43039,43039,43012,43100,,141,Q3PRTAX,Q3PRTAX,43039,43039,0,FALSE,1.5,162,1.5,162,FALSE,0,0,1.75,FALSE,Other,43012.8709,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,325010,,,TRUE,1,,FALSE,,,351,189,FALSE
145,61,10145,Payroll,,97,PAYROLL,PAYROLL,Payroll,14,Plymouth LLC,35909826000,35909826000                              `,1,1,999,Normal,2000,999,Completed,73,4831LC,"Clark, Lucia",,,,,,,,,TRUE,TRUE,3.25,2,FALSE,455,455,0,0.38,FALSE,,43312,43312,43284,43313,,130,Q2PRTAX,Q2PRTAX,43312,43312,0,FALSE,1.25,140,1.25,140,FALSE,0,0,2,FALSE,Other,43014.80921,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,325087,,,TRUE,1,,FALSE,,,455,315,FALSE
146,61,10146,Payroll,,97,PAYROLL,PAYROLL,Payroll,14,Plymouth LLC,35909826000,35909826000                              `,1,1,999,Normal,2000,999,Completed,73,4831LC,"Clark, Lucia",,,,,,,,,TRUE,TRUE,3.25,2.08,FALSE,364,364,0,0.36,FALSE,,43220,43220,43200,43221,,129,Q1PRTAX,Q1PRTAX,43220,43220,0,FALSE,1.17,131.04,1.17,131.04,FALSE,0,0,2.08,FALSE,Other,43014.80921,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,325083,,,TRUE,1,,FALSE,,,364,232.96,FALSE
147,61,10147,Payroll,,87,PAYROLL,PAYROLL,Payroll,23,Treehouse Ventures,21747927000,21747927000                              `,1,3,999,Normal,2000,999,Completed,72,2284BJ,"Jacobson, Bobby",,,,,,,,,TRUE,TRUE,3.25,2.75,FALSE,405,405,0,0.15,FALSE,,43585,43585,43585,43654,,129,Q1PRTAX,Q1PRTAX,43585,43585,0,FALSE,0.5,70,0.5,70,FALSE,0,0,2.75,FALSE,Other,43586.54699,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,473146,,,TRUE,1,,FALSE,,,405,335,FALSE
148,61,10148,Payroll,,66,PAYROLL,PAYROLL,Payroll,4,Big Three Technologies,40922701500,40922701500                              `,1,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,5,Admin,,,TRUE,TRUE,3.25,2.22,FALSE,410,410,0,0.32,FALSE,,44228,44228,44224,44249,,145,1099,1099                      g,44227,44228,0,FALSE,1.03,152.7,1.03,152.7,TRUE,0,0,2.22,FALSE,Other,44166.37953,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,618572,,,TRUE,1,,FALSE,,,410,257.3,FALSE
149,61,10149,Payroll,,97,PAYROLL,PAYROLL,Payroll,14,Plymouth LLC,35909826000,35909826000                              `,1,1,999,Normal,2000,999,Completed,58,2994LL,"Levy, Leroy",,,,,2,Tax,,,TRUE,TRUE,3.25,0.35,FALSE,545,545,0,0.89,FALSE,,44228,44228,44221,44249,,145,1099,1099                      g,44227,44228,0,FALSE,2.9,351.5,2.9,351.5,TRUE,0,0,0.35,FALSE,Other,44166.38992,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,620104,,,TRUE,1,,FALSE,,,545,193.5,FALSE
150,61,10150,Payroll,,1,PAYROLL,PAYROLL,Payroll,26,StoryBook Ventures,24744118500,24744118500                              `,1,1,999,Normal,2000,999,Completed,71,4193AB,"Beasley, Anya",,,,,1,Client Accounting,,,TRUE,TRUE,3.25,2.75,FALSE,270,270,0,0.15,FALSE,,44228,44228,44215,44236,,145,1099,1099                      g,44227,44228,0,FALSE,0.5,22.5,0.5,22.5,TRUE,0,0,2.75,FALSE,Other,44166.39867,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,621404,,,TRUE,1,,FALSE,,,270,247.5,FALSE
151,61,10151,Payroll,,87,PAYROLL,PAYROLL,Payroll,23,Treehouse Ventures,21747927000,21747927000                              `,1,3,999,Normal,2000,999,Completed,57,3373NR,"Rios, Nate",,,,,2,Tax,,,TRUE,TRUE,3.25,3.04,FALSE,488.75,488.75,0,0.06,FALSE,,44228,44228,44223,44249,,145,1099,1099                      g,44227,44228,0,FALSE,0.21,318,0.21,318,FALSE,0,0,3.04,FALSE,Other,44166.40044,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,621664,,,TRUE,1,,FALSE,,,488.75,170.75,FALSE
152,61,10152,Payroll,,86,PAYROLL,PAYROLL,Payroll,15,WhiteRock Holdings,34283535000,34283535000                              `,1,1,999,Normal,2000,999,Completed,58,2994LL,"Levy, Leroy",,,,,2,Tax,,,TRUE,TRUE,3.25,3,FALSE,0,0,0,0.08,FALSE,,44228,44228,44218,44249,,145,1099,1099                      g,44227,44228,0,FALSE,0.25,25,0.25,25,TRUE,0,0,3,FALSE,Other,44215.86296,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,635214,,,TRUE,1,,FALSE,,,0,-25,TRUE
153,61,10153,Payroll,,69,PAYROLL,PAYROLL,Payroll,13,Big Three Technologies,35062011000,35062011000                              `,1,1,999,Normal,2000,999,Completed,71,4193AB,"Beasley, Anya",,,,,1,Client Accounting,,,TRUE,TRUE,3.25,2.75,FALSE,0,0,0,0.15,FALSE,,43861,43861,43790,43920,,145,1099,1099                      g,43861,43861,0,FALSE,0.5,55,0.5,55,TRUE,0,0,2.75,FALSE,Other,43789.91244,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,490461,,,TRUE,1,,FALSE,,,0,-55,TRUE
154,61,10154,Payroll,,1,PAYROLL,PAYROLL,Payroll,26,StoryBook Ventures,24744118500,24744118500                              `,1,1,999,Normal,2000,999,Completed,71,4193AB,"Beasley, Anya",,,,,1,Client Accounting,,,TRUE,TRUE,3.25,2.5,FALSE,240,240,0,0.23,FALSE,,43861,43861,43847,43920,,145,1099,1099                      g,43861,43861,0,FALSE,0.75,127,0.75,127,TRUE,0,0,2.5,FALSE,Other,43795.89028,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,490751,,,TRUE,1,,FALSE,,,240,113,FALSE
155,61,10155,Payroll,,66,PAYROLL,PAYROLL,Payroll,4,Big Three Technologies,40922701500,40922701500                              `,1,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,5,Admin,,,TRUE,TRUE,3.25,2.35,FALSE,410,410,0,0.28,FALSE,,43861,43861,43842,43920,,145,1099,1099                      g,43861,43861,0,FALSE,0.9,182,0.9,182,TRUE,0,0,2.35,FALSE,Other,43801.69696,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,533383,,,TRUE,1,,FALSE,,,410,228,FALSE
156,61,10156,Payroll,,97,PAYROLL,PAYROLL,Payroll,14,Plymouth LLC,35909826000,35909826000                              `,1,1,999,Normal,2000,999,Completed,58,2994LL,"Levy, Leroy",,,,,2,Tax,,,TRUE,TRUE,3.25,-1.2,TRUE,545,545,0,1,FALSE,,43861,43861,43837,43920,,145,1099,1099                      g,43861,43861,0,FALSE,4.45,421.5,4.45,421.5,FALSE,0,0,-1.2,FALSE,Other,43801.72869,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,538206,,,TRUE,1,,FALSE,,,545,123.5,FALSE
157,61,10157,Payroll,,87,PAYROLL,PAYROLL,Payroll,23,Treehouse Ventures,21747927000,21747927000                              `,1,3,999,Normal,2000,999,Completed,72,2284BJ,"Jacobson, Bobby",,,,,2,Tax,,,TRUE,TRUE,3.25,-10.24,TRUE,488.75,488.75,0,1,FALSE,,43861,43861,43854,43920,,145,1099,1099                      g,43861,43861,0,FALSE,13.49,946.7,13.49,946.7,FALSE,0,0,-10.24,FALSE,Other,43847.85686,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,557621,,,TRUE,1,,FALSE,,,488.75,-457.95,TRUE
158,61,10158,Payroll,,66,PAYROLL,PAYROLL,Payroll,4,Big Three Technologies,40922701500,40922701500                              `,1,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.25,3,FALSE,403.75,403.75,0,0.08,FALSE,,42037,42037,42030,42048,,145,1099,1099                      g,42035,42037,0,FALSE,0.25,28.75,0.25,28.75,FALSE,0,0,3,FALSE,Other,42006.37869,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,131344,,,TRUE,1,,FALSE,,,403.75,375,FALSE
159,61,10159,Payroll,,66,PAYROLL,PAYROLL,Payroll,4,Big Three Technologies,40922701500,40922701500                              `,1,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.25,2.9,FALSE,405,405,0,0.11,FALSE,,42401,42401,42381,42445,,145,1099,1099                      g,42400,42401,0,FALSE,0.35,40.25,0.35,40.25,TRUE,0,0,2.9,FALSE,Other,42371.58488,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,205045,,,TRUE,1,,FALSE,,,405,364.75,FALSE
160,61,10160,Payroll,,66,PAYROLL,PAYROLL,Payroll,4,Big Three Technologies,40922701500,40922701500                              `,1,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.25,2.25,FALSE,408.75,408.75,0,0.31,FALSE,,42766,42766,42759,42794,,145,1099,1099                      g,42766,42766,0,FALSE,1,116.25,1,116.25,TRUE,0,0,2.25,FALSE,Other,42704.75106,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,270357,,,TRUE,1,,FALSE,,,408.75,292.5,FALSE
161,61,10161,Payroll,,97,PAYROLL,PAYROLL,Payroll,14,Plymouth LLC,35909826000,35909826000                              `,1,1,999,Normal,2000,999,Completed,73,4831LC,"Clark, Lucia",,,,,,,,,TRUE,TRUE,3.25,0.75,FALSE,388,388,0,0.77,FALSE,,43131,43131,43116,43160,,145,1099,1099                      g,43131,43131,0,FALSE,2.5,278,2.5,278,FALSE,0,0,0.75,FALSE,Other,43014.80921,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,325091,,,TRUE,1,,FALSE,,,388,110,FALSE
162,61,10162,Payroll,,66,PAYROLL,PAYROLL,Payroll,4,Big Three Technologies,40922701500,40922701500                              `,1,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.25,2.5,FALSE,410,410,0,0.23,FALSE,,43131,43131,43123,43160,,145,1099,1099                      g,43131,43131,0,FALSE,0.75,105,0.75,105,FALSE,0,0,2.5,FALSE,Other,43069.51913,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,361985,,,TRUE,1,,FALSE,,,410,305,FALSE
163,61,10163,Accounting,,85,ACCOUNTING,ACCOUNTING,Accounting,15,WhiteRock Holdings,34283535000,34283535000                              `,2,1,999,Normal,2000,999,Completed,58,2994LL,"Levy, Leroy",,,,,2,Tax,,,TRUE,TRUE,6,-0.73,TRUE,700,700,0,1,FALSE,,43830,43830,43915,44012,,81,ACCOUNTING,ACCOUNTING,43830,43830,0,FALSE,6.73,632.55,6.73,632.55,TRUE,0,0,-0.73,FALSE,Other,43822.69515,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,542405,,,TRUE,1,,FALSE,,,700,67.45,FALSE
164,61,10164,Accounting,,99,ACCOUNTING,ACCOUNTING,Accounting,14,Plymouth LLC,35909826000,35909826000                              `,2,1,999,Normal,2000,999,Completed,58,2994LL,"Levy, Leroy",,,,,2,Tax,,,TRUE,TRUE,6,-79.89,TRUE,990,990,0,1,FALSE,,44196,44196,43871,44286,,81,ACCOUNTING,ACCOUNTING,44196,44196,0,FALSE,85.89,11300.75,85.89,11300.75,TRUE,0,0,-79.89,FALSE,Other,43841.39969,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,548538,,,TRUE,1,,FALSE,,,990,-10310.75,TRUE
